prediction_day,5_min_macro,abc,abnormalreturns,activistshorts,activiststocks,advisorhubinc,alderlaneeggs,allstarcharts,barbariancap,bbcbreaking,benzinga,bespokeinvest,bluegrasscap,breakingviews,breakoutstocks,brunicharting,business,calculatedrisk,callum_thomas,charliebilello,chicagostock,chitownba,cnbc,cnbcnow,cnnbrk,danzanger,davidschawel,dcdaytrader,dealbook,deitaone,dkellercmt,fainvestors,fattailcapital,financialnews,firstadopter,footnoted,foxnews,ft,ftfinancenews,fundiescapital,fundylongshort,gfmag,grantspub,greatquarter,harmongreg,hedgefundinvest,herbgreenberg,hmeisler,ianbremmer,ibdinvestors,iimag,incredibletrade,investorslive,ivanthek,jasonleavitt,jimcramer,joelkruger,john_hempton,johnscharts,justinwolfers,keithmccullough,kerrisdalecap,lizannsonders,lmt978,manualofideas,mark_dow,markarbeter,marketclub,marketfolly,markets,marketwatch,markflowchatter,markyusko,matt_levine,michaelbatnick,mjmauboussin,modestproposal1,muddywatersre,newsquawk,noahpinion,nypostbiz,nytimesbusiness,optionshawk,paulkrugman,peterlbrandt,peterschiff,profgalloway,qtrresearch,reddogt3,reutersbiz,ritholtz,ritholtzwealth,robintheblack,ryandetrick,schuldensuehner,sjd10304,sjosephburns,skynews,soberlook,spdjindices,steve_hanke,stlouisfed,stockcats,stockitchen,stocktwits,stockwinnerscom,super_trades,the_real_fly,thebubblebubble,thesquaremile,thestalwart,timmerfidelity,tmfjmo,tmtanalyst,topdowncharts,truthgundlach,tylercowen,usatoday,usatodaymoney,valuewalk,wallstcynic,worldfinance,wsj,wsjmarkets,wu_tang_finance,zerohedge,y
2020-09-08,,,,,,,0.209971571,-0.042928578,,,,-0.9315509,,,,,-0.933428465,,,,,,-0.5160782446363636,,,,,,,,,,,,0.0055116564,,,,,,,,,,,,,,,,,,,0.01665177,,-0.01535302145,,,-0.0030117854,,,,-0.0021598935,,,,,,,,-0.66337282,,,,,,,,0.24847961999999998,,,-0.29769571,,,,,,,,-0.5728839933333333,-0.9596785,-0.9554847,,,-0.9633625,-0.7748014,-0.9325468,0.050186627,,,,,,,,,,,,,-0.1874030426666667,,,,,,,,-0.472738885,,-0.8306385,,-0.8591484,0.025087781,,0.8849574,0.0
2020-09-09,,,0.038562536,,,,,0.6813717,,,-0.0647321865,-0.93302244,,,-0.8934626,0.041031204,-0.20317497366142856,,,,0.005262194,,-0.3653043064130435,-0.6199603086666666,-0.8539136,,0.10080059,,,,-0.15894881,,,,0.46607208,,,,,,,,,,,,,-0.5284064,,0.023064207,,0.002137117,0.32715385533333335,,,0.20679723919999998,,,-0.11732810046666668,,,,-0.9621119,0.0449057975,,,,-0.9670577,,-0.95629877,-0.2014846338333333,,,,,,,,-0.18127139412499998,-0.14375269175,,0.21507818,-0.17536533399999998,,,,,-0.022911116,-0.03235808499999998,0.18757346,,0.064876854,0.032188796,-0.5848939,-0.4253268,-0.5267460242500001,-1.8723309e-05,0.050186627,,,,,,,-0.262613984,,,-0.8566629,,,,-0.056055725,,,,,,-0.8866318,-0.20659258764285715,,,,-0.5134276044,0.059959568500000004,,-0.91612047,1.0
2020-09-10,,0.10645451,,,,,,-0.022015788,-0.005614303,,,0.12617818,,,,,0.03395029583333333,,,,,,-0.21120701631578948,0.6348869500000001,,,,-0.8524051,,,-0.7036049,,,,-0.16839877875,,,,,,,,,,0.13265643,,,-0.018854316,-0.0353832285,0.6690236,,,0.04227231,,,,0.036083803,,-0.1954793825,,0.86718273,,0.85771438,,,,,,,,0.3712047444,,,,,,,,,,,-0.867210805,0.48851752,,,,,,0.55878216,-0.2512149155,0.081230186,,0.00851142975,,,-0.073443666,,0.021087955566666667,,,,,-0.4170672285,,-0.5568258,,,,,,-0.053891636,0.040239394,,,,,,,-0.77520275,,,,0.23220459333333335,-0.71580946,,-0.0171263,0.0
2020-09-11,,-0.076488074425,,,,,,0.082655214,0.55316854,-0.040608995,0.7997403,-0.7259884225,,-0.09849187,-0.27101085,,-0.20538725160000001,,,,,,0.043004296700000014,-0.96188855,-0.8024066,,0.357866781,,,,0.46615462500000004,,,,0.3014113,,,-0.75869143,,,,,,,,,,-0.23824766699999997,,-0.007996,,-0.447375815,-0.041754802,0.066087484,0.11754358,0.045073874,,,-0.49075704766666667,,,,-0.40373040250000003,,,,-0.35540169,-0.96532845,,0.11016294,-0.272660427375,,,,,,0.029125312,,-0.50084186,-0.24384881071428574,,-0.522742585,0.32226586,,,,,,0.05939562833333333,0.022068522999999996,-0.9144235,,,-0.9576692,-0.4974178,0.067551084,,-0.59899645,,,,,0.17043,,-0.55337036,,,0.7673807,,,,0.44490162,,,,,,,-0.2504138345,,,,0.0683610466,0.6111821,,,0.0
2020-09-14,,0.0501491,,,,,,-0.392871015,,,0.35493857,0.463097145,,-0.028062426,,,-0.009471690352941183,,-0.393122071,,,,-0.3380131088478261,-0.403827349,-0.67187099,,,,,,-0.43084744333333336,,,,-0.006578055999999999,,,-0.41792234100000003,,,,,,,,,,-0.176581173,,0.04166293,,-0.10457456833333334,-0.012357667,-0.011380911,-0.019893467,,,-0.12158530899999999,0.7763634850000001,,,,,0.8446221,,,,,,0.3032595275,-0.09800542440000001,,,,,,,,,-0.19429079049999998,,-0.026225512571428553,0.113793858,0.016789384,,,-0.0684409,,0.14980451986666668,-0.07975211555555556,-0.035201285,0.82724494,,,-0.6409581209999999,-0.5839616999999999,0.0014192130000000025,-0.13863374333333334,-0.85833573,,,,,,-0.14349286,,,0.46074161750000003,,,,-0.14268959666666667,,,-0.6395329,,,-0.8492835000000001,-0.044821121883333336,,,,0.03327908900000001,0.0026751699999999975,,-0.5333242811428571,1.0
2020-09-15,,,,,,,,-0.90483046,,,-0.009595046,0.10871961499999999,,-0.145144285,-0.27101085,,-0.017196475833333336,,,,,,0.04536902711111111,,-0.0019371137,0.76841265,,,0.8256782,,0.094334856,,,,0.15605704,,,,,,,,,,,,,,0.32353035,0.0930653015,,,0.2080239355,,,,,,,,0.34254049799999997,,0.88902026,,,,,,,0.29969665500000003,0.16645874770909092,,,,,,,,0.29101142,,,0.434519742,0.0420576715,,,,,,0.025761504,0.24155645214285718,0.6730835,,0.065923755,0.16395348,,,-0.020693313,-0.29106319599999997,0.0017612576,0.049805544,,,,,-0.5718781,,,,,,-0.0037790164,-0.70956443,,,,,,0.20920025,0.31564134233333335,0.030650696,,,0.10391047354,0.05857072,,0.051046032,0.0
2020-09-16,,-0.316030335,,,,,-0.09991498,,0.038734395,,-0.028973775,-0.5469588686666667,,,,,-0.09907039093333334,,,,,0.1261637,0.0506473838642857,0.5324417,-0.9321135,,,,-0.033936862,,-0.26914530000000003,,,,-0.24810249499999998,,,0.83148116,,,,-0.96416193,,,,,,0.018756993,,0.07096167,,-0.88842183,0.07386945774999999,0.14120632,,,,,-0.0070682466,,-0.18619217999999998,,-0.23523946,,,,,0.561077,,-0.289146675,0.03176597806428572,,,,,,-0.10651741,,-0.64583707,,,,0.087868966,,,,,0.149298936,0.186365959,0.14797814099999998,0.09898227,-0.22642219,-0.07074733,0.49964732266666667,,,0.057158723,-0.07985280175555556,,,,,,,-0.62444973,,,0.6439947,,,0.8025673,-0.9627952,-0.5067147,,,,,0.3182165123333333,-0.0667521168888889,,,,-0.3938821925,-0.3584923336666666,,-0.512893045,0.0
2020-09-17,,-0.66132367,0.02126264,,,,,,,,0.18862231,,,0.18561187,,,0.08016731833333333,,0.0098412465,-0.66679162,,,0.10611137123529411,,,,0.15460783,,,,-0.48980877,,,,-0.13674378000000004,,,,,-0.006170206,,,,,0.32912132,,,,0.15334207,0.54953545,,,0.09435697,,-0.14855756,,-0.0100519955,,-0.2917731122,,0.07029678000000003,,0.2428503375,,,,,,,,-0.2848019941625,,,,,,,,,,,0.21273649733333336,0.00924116833333329,,,0.019002207,,,0.11381140566666666,-0.4138612728,-0.69828683,-0.4755505545,,-0.14341902666666664,-0.816072,-0.50899304,,-0.2407107146666667,,0.009530298,,,0.01857736,,-0.25539095,,,0.045567049000000005,,,0.1145410606,,,,,,,0.5839412850000001,0.08806339666666667,,,,-0.9136076200000001,-0.8612413999999999,,-0.13179028148,1.0
2020-09-18,,,,,,,,,,,-0.009678919,,,-0.419383655,,,-0.3193721942857143,,,,,,-0.09362778285714286,,,,0.05189144,,0.53377306,,-0.12636192,,,0.38718975825,0.006817758,,,,,,,,,,,,,-0.0424789246,,,,0.326594395,,-0.35785735,,-0.9598111,,,0.033272304,,,,0.42904743466666667,-0.14957596,,,,-0.585317235,,,-0.49328367500000003,,,,,,,,,,,0.22793972866666667,-0.38952230899999996,,,,,,0.066974261,-0.34633523925,,-0.115164846,0.021339271,,-0.95416754,,0.0059510544,0.044053085,,,,,0.136907354,,-0.292297825,,,-0.33952984,,,-0.96447235,-0.03451316,,,,,,-0.021701831,0.03262885222222223,,,,-0.8610158,-0.096146165,,-0.8453537250000001,0.0
2020-09-21,,,0.0071186386,,,,,-0.1898565035,0.033675376,,,-0.610725075,,,,,-0.046823614000000006,,0.16736467700000002,,,,-0.20907811632720003,-0.95913744,,,-0.372741215,,,,,,,0.4057104495,-0.2940685666666667,,,0.24027726,,,,,,,,,,0.011038488333333327,-0.3983607025,,,0.1924789676666667,0.0397889,-0.1267339252,-0.07599418599999999,,,,0.043087855,,,,0.35493815,0.08067476,,-0.17271408,-0.37786046,-0.96670187,,,-0.3331834567492857,,,,,,,,-0.86359584,-0.05761968,,-0.54651453125,0.107595835,,-0.04008576866666667,,0.048412566500000004,,0.016524720857142856,-0.8617756466666666,-0.68964326,-0.0092120625,0.07032385999999999,-0.436996265,-0.669326156,-0.37819020833333333,0.00868956,0.044053085,,,,,-0.2809742885666667,,-0.08326534,,,-0.9670299,,,-0.041115939000000004,0.313920464,,,,,,-0.0056243837,-0.2561932286923077,,,,-0.3406310534,0.0010098149999999695,,-0.004115846666666682,0.0
2020-09-22,,-0.42364098,,,,,,-0.15323305,,,,-0.029118974,,0.15432834525,,,-0.28833151817647057,,,,,,-0.1838350162,-0.9520027766666667,,,,,,,-0.361395715,,,,,,,-0.54231286,,,,,,,,,,-0.0571876625,,-0.45894626,,0.0438921715,-0.02958534448,-0.2758527415,,-0.07793698,,,0.058080625000000004,,0.47637612,,,-0.4159534615,,,,,,-0.45390899975,-0.491632135,,,,,,0.009516753,0.09892005,,-0.023476494,,0.21043354795000002,0.060960643,,,,,,-0.012527295575000003,0.11942025333333335,,0.028970242,0.01320751,,-0.9243572250000001,-0.303401785,0.16105072,0.30175572,,0.07510325566666666,,,,,-0.5372301,,,,,,-0.3691577025,0.26792689,,,,,,,-0.6658911949999999,,,,-0.961683325,-0.38307148,,-0.16669236733333334,1.0
2020-09-23,,,,,,,,,,,,-0.047467507,,,,,-0.13300596214285715,,,,,,0.16693360080000003,,,,,,-0.6947877,,-0.49263668499999996,,0.0029025115,,-0.04965246,,,,,-0.1036135,,,,,0.1450184975,,,0.019781416,0.0015697423,0.6910931,,0.053635494000000006,-0.0013134859999999991,0.0645053735,,0.017836073,,,0.17232546999999998,,-0.173596389,,-0.38838955,,,,,0.12374241,,,0.33900525333333337,,,,,,-0.084507816,,,-0.029514488,,0.130779013,,,,,,,0.1672205606,0.5834389,,,0.038916156,-0.9598153,0.80947506,,0.4419684,,,0.053294674,,,,,-0.58386326,,,,,,0.0293645405,,,,,,,-0.155171995,-0.28993608085714284,,,,0.06995088,-0.6707484,,-0.2096115355,0.0
2020-09-24,,-0.80120957,,,,,-0.13229355,,-0.16885099,,-0.0026383754,0.03714211333333333,,,,,0.07745529327272728,,,,,,-0.1722886956153846,-0.91335657,,,,,-0.22148932999999998,,-0.19772533,,,,-0.301846135,,,-0.017782778,,,,,,,,,,0.0017591082,0.09479998,,,,0.28627756,,-0.014761142,,,,0.041118468,,-0.96407604,,-0.4825010166666666,,,,,,,,-0.9515692966666668,,-0.02563534,,,,,,0.00021813065,,,-0.09262510175,,,,,-0.010272436666666654,,0.07365787166666667,-0.7321129828571429,-0.064770769,,0.0324910225,0.2091481,-0.95269954,-0.60736676,,0.017284796,,0.06322926,,,,,-0.49984252,,,,,,,-0.6454021,,,,,,0.13284387581999998,-0.0038105089999999953,,,,-0.0201395,0.12951554,,-0.373096016,1.0
2020-09-25,,-0.22067597800000002,,,,,,,0.059490745,,0.528875,,,0.047794015,,,-0.1302824124,,,,,,0.06175394016666667,-0.9161108,,,,,0.16522276,,-0.34355273999999997,,,,,,,-0.36093369000000003,,,,,,,,,,,0.13583755,,,-0.93611914,0.025495857,0.05813852,-0.85252386,,,,0.0394377335,,,,,,,-0.0972884175,-0.47590512,,,0.12345449,-0.06288745571428571,,,,,,,,-0.6293314,,,0.09272883679999999,0.13780433,,,,,,0.04857249533333333,-0.335071602,,,,,-0.27732873,,0.042139243,0.039843332,,0.10056011499999999,,,,,-0.6398327,,,-0.035520993,,,-0.012654185,0.7712413,,,,,,0.028184041333333337,-0.23734565200000002,,,,0.07183888975,-0.9283708,,-0.16268197,1.0
2020-09-28,,-0.65825502,,,,,,0.0363196059,0.113197446,,0.012413803499999999,0.45743036,,,,,-0.03976657011764706,,-0.139983629,,,,-0.0431599215,,,,,,-0.754370035,,,,,,,,,,,,,,,,-0.42932215,,,-0.2471564925,,,,,0.018172584,,,,,,0.1577359075,,0.09479563,,0.222433485,,,0.030559145,,,,,0.1972072177142857,,,,,,,,-0.44875228,,,-0.5998781421,0.036149092,,,,,-0.1192186035,0.08054682442857143,-0.32717321875,0.10707353,-0.94672465,0.0233043585,,-0.29418093,-0.274295344,0.92578346,0.31207627,,,,,,,-0.07995196,,,-0.025648234333333336,,,0.79970396,,-0.37115234,,0.88935554,,,0.03751968,-0.3044839028166667,,,,-0.20183174728571432,-0.20298028,,0.035504162,1.0
2020-09-29,,-0.533540975,,,,,,0.02940379,,,,0.8815002,,0.19736278,,,-0.182969578,,,,,,0.15972422954545457,,-0.96399236,,-0.22311386,,,,-0.18151432,,0.88737935,,-0.12502313075000002,,,,,,,,,,,,,,-0.02155243000000001,,,,,-0.011988353,,-0.33940988149999995,,,0.2511107,,,,0.8922603,,,,,,,0.4925351333333334,-0.029284089999999985,,,,,,,,,,,-0.5591288033333334,0.13474056,,,,,,-0.4157676,0.20514247,,,0.013513587,,,,,-0.17361318,,0.11349366075,,,0.060342193,,-0.2699311955,,,,,,,,,,,,,-0.3767271833333334,-0.1854375928,,,,0.3644891305,0.74536055,,-0.020092107,0.0
2020-09-30,,-0.22512743666666668,,,,,,-0.94760114,0.051946532,,,,,,,,-0.06146501885714286,,,,,,-0.0057551332105263186,,,,0.16868258,,,,-0.06739528266666667,,0.025978295,,0.7978756,,,,,,,,,,,,,,,,,0.7179698,0.2466613325,,,,,,0.03200890666666667,,-0.12622476,,-0.18324735799999997,,,,,,,-0.7776624,-0.49985002999999995,,,,,,,,-0.5366566,,,-0.5989637106666666,-0.25004217,,,,,0.42778105,0.24741597,0.3812024678181818,,,,,-0.9411113,,,0.6682865333333333,,,,,,,-0.62454504,,,0.14190769,,,-0.486483219,-0.8948301,0.023119722,,,,,0.056204334749999994,0.07432372161538461,,,,-0.88225975,-0.9545656,,-0.92431486,1.0
2020-10-01,,-0.12650892075,,,,,,,,,,0.869071,,,,,0.24240213376000003,0.38581884,0.06493677,,,,-0.1991924653181818,,,,,,,,-0.221868962,,,,,,,-0.225159965,,,,,,,,,,,-0.0020950995,,,0.31236872,0.034088425000000006,0.54603683,,,,,-0.07713156,,,,-0.75031036,,,0.01497511,,0.89132816,,,-0.098150295,,,,,,,,,,,0.09633913666666667,0.0970638,,,,-0.004937364,,0.3185462,0.6949541300000001,,,,0.5508388725,,-0.029171443333333335,,-0.2601712566666667,,-0.95652807,,,-0.08101653793333334,,-0.312244552,,,,,,-0.45758638,,,,,,,0.16651666,0.3097333572222222,,,,0.20312637749999998,0.87562372,,,0.0
2020-10-02,,-0.06962965133333333,0.019417306,,,,,-0.0011579953,,,,0.10919820499999999,,,,,-0.35100532500000003,,,,,,-0.21478418900000001,-0.5686439066666666,-0.6991967,,,,,,0.175961217,,-0.20919581199999998,,,,,,,,,,,,,,,-0.17166327799999997,-0.13546341,,,0.09515518466666667,,-0.02189875,0.38520524,-0.0474545455,,,0.011638988,,-0.12697496,,,,,,-0.93414265,0.008620769,,-0.91900265,-0.46859533400000003,,,,,,-0.031193722,,-0.96300113,,,0.12220798,0.17685483,,,,,,0.146403469,-0.45763653899999995,-0.390003815,0.039872073,0.021339271,,-0.9548933,,0.07265555,0.73891115,,,,,-0.90507036,,-0.61193544,,,,,,-0.0031274743,,-0.50029904,,,,,-0.4714280033333333,-0.29711977149999996,,,,-0.8310572333333334,0.23455217,,,1.0
2020-10-05,,-0.938982015,,,,,,,-0.018793143,,0.026452862,-0.6431252000000001,,,-0.27101085,,-0.1779469302285,,-0.22692812666666665,-0.018972348,,,0.06947522026190477,0.6241277,,,,,,,-0.5044249,,-0.0162701735,,,,,0.25466034,,,,,,,,,,-0.07835715600000001,,,,,0.082591325,,,0.0294455525,,-0.06410292849999999,0.073789746,,,,0.2662730015,,,,,-0.96470416,,-0.26889753419,0.36477619071428574,,,,,,,,0.9028529,,,-0.0108836815,-0.89608693,,,,0.05287391,-0.20368333,0.096805815,-0.523641131,,-0.9618454,,-0.036895335,0.8612826,-0.3903377,,-0.92508995,-0.0096011665,,-0.96448594,,0.15785468,,-0.087674156,,,0.018681109,,,,,,,0.012762001,,,-0.329315174,-0.14249682835294117,,0.014926080000000001,,-0.18752928966666668,-0.05326813500000005,,-0.9189725,1.0
2020-10-06,,,,,,,,0.85042614,,,0.1073344905,,,,,,-0.32713772954545456,,,,,,0.20997799,,,,,,,,,,,-0.11473099,-0.053904895,,,,,,,,,0.90970033,,,0.1495812,,,,,,0.26438218,,,,,,0.1006543725,,,,-0.95245565,,,,,,,-0.9375889,-0.014377531499999988,,,,,,,,0.14384869,,,,-0.12820915,,0.086603545,,,,0.1638816205,0.20931684066666667,-0.46856475,-0.03802397,,0.08922091,,0.005555719,0.012487652,,,-0.9369341,,,,,-0.5701074,,,,,,0.67118216,,,,0.23797776,,,-0.31426573,-0.010269082488888893,,,,,0.8929907,,,0.0
2020-10-07,,-0.839986408,,,,,,,0.032984708,,0.29725099,-0.5228423297666667,,,,,-0.3808039089,,,,,,-0.21320961236519997,-0.5414417767999999,-0.7599416299999999,,0.073336095,,-0.26259824,,0.32952041,,-0.336891385,-0.11473099,,,,,,,,,,0.20505852,,,,-0.04422802,-0.0415425,,,,,-0.1986297115,-0.6087754,,,,,,0.6922793,,,,,,,,,,-0.38894336,,,,0.041036673,,-0.100787851,,-0.024646207566666665,,,-0.41801493,0.9233338,,,,0.043181013,,-0.27082723,-0.6681609816666666,-0.36785024,,,,-0.9330776000000001,0.018313646,-0.064569159,-0.6079534024333334,,0.016252252,,,,,-0.58023065,,,-0.77973634,,,0.0790610665,0.91883534,0.20273241,,,,,-0.42125010374999994,-0.3591699053846154,,,,-0.3787725085714286,,,-0.21029211299999997,1.0
2020-10-08,,-0.9243106,,,,,,,0.011277179999999998,,,-0.53547215,,-0.6831552,,,-0.16035897680000002,,,,,,0.025255904857142852,,-0.73164153,,,,-0.08033499,,0.21165067,,,-0.22755946,,,,,,,,,,,,,,-0.516989205,-0.021205544,,,,,0.1220937,0.0081526805,,,,0.09254260149999999,,,,0.450279011,,,,,,,,-0.15420545233333335,,,,,,,,,,,-0.46648857683333333,0.10194507,,,,0.09768316,,0.54827189,-0.36704995474999996,,,,,0.4214881,0.02499940915384616,,-0.426907835,,,-0.7955719,,,,-0.10383743000000001,,,,,,,,,,,,,,-0.23723715552,,,,-0.14489176399999998,0.84859824,,-0.040975526,1.0
2020-10-09,,-0.48045399,,,,,,,,,-0.231601,-0.7445025,,-0.5284909,,,-0.17883383,,,,,,-0.06231217149999999,,,,,,,,0.252790775,,-0.028635316,,0.48942154,,,,-0.94210833,-0.8440719,,,,,,,,0.11266174633333333,-0.23742815500000003,,,,,,,0.09270678,,,0.11937066299999999,,,,0.9175645,,,,,,,0.37711066,0.12946442528571428,,,,,,,,,,,-0.94542927,-0.15580938,,,,0.13764223,,0.3031277475,0.054003941666666666,,0.09313028,,-0.12759368,,,-0.34084718,,,0.6342041,,,,,-0.5913996,,,0.49267554,,,,0.86539185,,,,,,,0.055934029333333336,,,,-0.5028081433333332,0.7709303,,0.1969286,1.0
2020-10-12,,-0.10381133000000001,,,,,,-0.16877251,,,0.0756341,-0.3401588,,,,,-0.2813723622,,0.08921696666666667,,,,-0.030853733388888898,,-0.8963476,,,,,,0.07184159500000001,,,,-0.37512101800000003,,,,,-0.0040406883,,,,,0.015329463500000001,,,,-0.143048962,0.00114429,,0.30137086,,,0.42017967,0.079918355,,,-0.41578603000000003,,0.022299238,,-0.8018542,0.40856949448,,-0.04820394,0.46574221,,,0.6497029400000001,0.1618433017272727,,,,,,,,,,,0.019130252940000002,-0.0012654103,0.052414253,,,-0.022953607,,0.086054526,0.13604384399999997,-0.10583686,-0.954472,0.01035856435,0.514427945,0.9104245,0.3753252613333333,,,,-0.8144331,,,,,-0.35372274800000003,,,,,,0.00070916116,0.8657322,,,0.91789776,,,0.248831922,0.22333192544,,,,-0.24389301414000003,0.5501049566666666,,0.90590733,1.0
2020-10-13,,-0.35248917,,,,,,0.018852592,,,0.045224197,0.1599405325,,,,,-0.195457568,,,,,,0.044120071096,,,,0.01672637,,,,0.4589235,,,,-0.6131311,,,,,,,,,,,,,,-0.018204866,0.43369570500000004,,0.69974154,0.0143043585,,,-0.3941887525,,-0.026455443,0.372411085,,,,-0.419180805,,,,,,,-0.4247145,0.15404970999999998,,,,,,,,0.038326867,0.029836528,,-0.31791117719,0.018992138233333334,,,,,0.116156034,0.1669540488,-0.08736480360000001,-0.17389596,,,0.547923847,,0.0029592599999999996,,-0.253538415,,,,,,,-0.5534357299999999,,,-0.098812702,,,-0.7743765,-0.113939196,,,,,,-0.1026102005,-0.22245601069999998,,,,0.21357119666666669,,,-0.6115988983333334,0.0
2020-10-14,,-0.07142833666666665,,,,,-0.54159135,,,,-0.0533377,0.26291586,,,,,0.19279338526666667,,,,,,-0.08005899763658536,0.08596814150000001,0.04911506,,,,0.03384001,,0.20988738499999998,,,,-0.40681899666666665,,,0.59561545,,,,,,,,,,-0.152802895,0.023272242,0.2994920683333333,,,-0.2700034248,-0.2198909,,,,,-0.131445735,,-0.0026031267,,,,,,,,,0.81103826,0.1210298515,,,,,,,,-0.30370068,0.02225245,,-0.1818878725,,,,,,,0.06171474,0.19658203333333335,-0.013561159,,0.01320751,,-0.9598537,,0.176657695,-0.0013692763333333264,,,,,,,-0.08901668999999998,,,0.30480002,,,,,,,,,,0.170235423,0.1790976085263158,,-0.119168326,,0.057574587142857125,-0.05279466499999996,,0.2155286333333333,0.0
2020-10-15,,-0.07629886666666667,,,,,,,,,-0.3023074265,0.281815053,,,,,-0.5079728316666666,,,,-0.8044757,,-0.3631742560894737,,,,,,-0.63470897,,,,,,,,,0.55353445,,,,,,,,,,-0.028091129,,,,,0.07198609,-0.089742325,,0.11145595,,,0.22395589525,,,,0.88504285,,,,,-0.07262508,,,-0.4243480121666667,,,,,,,,-0.01602824,,,-0.40078913,0.1890299,,,,0.028904933,-0.39037597,-0.235849749,0.1913016135,,-0.0672774855,0.028066729999999998,,-0.9551322,,,-0.8628804,,0.09564349000000001,,,-0.8247054,,-0.6111574,,,-0.7219182166666668,,,0.147301992125,0.18253297,,,,,,0.0021506622,0.0885840130263158,,,,0.027391386,,,-0.051853309000000014,1.0
2020-10-16,,,,,,,-0.06152713,,,,-0.037633628,-0.9286264200000001,,-0.7725784,,,-0.74684834,,,,-0.9184314,,0.08957441215384614,,,,,,,,0.10114365666666665,,,,,,-0.12180622319333334,,,,,,,-0.93516064,,,-0.101131365,,,0.46059066,,,,-0.122090624,,,,,,,,,,,,,,,,,0.032562845333333326,,,,,,,,,0.21165310099999998,,,0.79057354,,,,0.109087266,,0.382290705,,0.790147,,,,,0.13957914500000002,,,,,,,,,-0.64236397,,,-0.13063149500000001,,,,-0.7929993,,,,,,0.0792751765,0.09401333,,,,0.10702641999999998,-0.88058007,,-0.7584225,0.0
2020-10-19,,-0.6627933125000001,,,,,0.0037925951,-0.4556018533333333,,,0.4128011,,,,,,-0.1615048658,,0.2938165366666667,,,,-0.03507986244242425,,,,,,,,-0.41082412,,-0.09925331,0.062760622,,-0.015617125,-0.86510425,,,,,,,,,,,-0.16054561,,,,,,,,0.3192677403333333,,,,,,,-0.798508,,,,,-0.94369525,,,0.5691181200000001,,,,,,0.013067804,,,,,0.0773905875,-0.9315649,,,,,,,-0.323183745,,-0.9113452,0.013091404,,,0.026527623333333333,0.1056951,,,0.722942,,,,,-0.14769584,,,-0.09539039666666667,,,0.16564134,0.033212904,,,,,,-0.0010190997,-0.19879317907777777,,,,-0.15678415772499998,,,-0.521865255,0.0
2020-10-20,,-0.91823626,,,,,,0.08355501,,,,,,,,,-0.4064041799090909,,,,,,-0.13844992111111112,-0.9480568300000001,-0.7128545,,,,,,0.093883828,,,,-0.08978531,,-0.46319622499999996,-0.12835585,,,,,,,,,,,0.66067594,-0.023618430000000024,,,,-0.192279832,,-0.04944415160000001,,,0.4992474,,,,,,,,,,,-0.413283795,-0.289032771,,,,,,,,,-0.47592163,,-0.421652898,,,,,,,0.2041826476,-0.8642084,-0.644523715,0.253051,0.0133024955,,-0.834418485,,-0.8941279,-0.38919256921428574,,,,,-0.010159258,,-0.5834531,,,-0.18785179266666666,,,,,,,,,,-0.042971358,0.09719564433333333,,,,-0.22860912049999998,0.03029569999999998,,-0.486075341,1.0
2020-10-21,,-0.505415365,,,,,,,,,,,,-0.6247932300000001,,,-0.1909081791875,,,,,,0.009472715031578947,,-0.7947711,,,,-0.0726459,,-0.4669123615,,-0.27473515,-0.0851653725,0.01884016,,-0.2420736,0.6338649,,,,0.17678101,,,-0.047152393,,,,,0.10888712,,,0.89598644,-0.034723656666666665,,-0.1845360367,,,,-0.0016967598,-0.17720032,,0.922914,,,-0.083460696,,,,0.0764731005,-0.3117797371428571,0.9250315,,,-0.47936147,,,,-0.03391776225,0.12974538,,-0.1571156779,0.357162595,,,,,-0.5082988,-0.1800522746,-0.4597027912857143,0.036472917,-0.830182,,0.8594862,,-0.7836338,0.87905234,-0.658188233681,,0.17576629,,,0.68529135,,-0.40255416,,,-0.03784768575,,,,,,,,,,-0.343312598,-0.23434054999999998,-0.1093865,,,-0.03567154366666666,-0.2513799,,-0.2162781083333333,0.0
2020-10-22,,-0.70514965,0.011942118,,,,,,,,0.2489542258,0.8792392,,,,,-0.28693842629411764,,,,,,0.044476657600000004,,,,,,-0.37922794,,0.0009363964,,,0.08081814600000001,-0.45958196500000004,,,,,,,,,,,,,,-0.71255296,0.9301954,,0.8336291,-0.048872069,-0.27366963,,0.11209193,,,,,0.30659047,,-0.9375247,,,,,,,,-0.483116166,0.17505361,,,,,0.160616777575,,,0.7392284,,-0.07471670350000001,0.035341285,,,,,,0.017773999999999984,-0.314555225,,0.022045877,0.03697922,,0.5535419,0.45963767,,0.559679975,-0.033366792,,,,0.00052518025,,-0.6383916,,,0.049171505000000004,-0.014087532,,,0.3852451666666667,,,,,-0.198265627,-0.8175769,-0.030900104999999997,,,,-0.4324135773333333,,,-0.832922,1.0
